Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 11:08,022345,802400080,022345,802400080,17422260.52,Yen,165296.59,US Dollar,ACH,0
2022/09/01 11:08,022345,802400080,0011402,8043E4E80,17422260.52,Yen,17422260.52,Yen,Cheque,0
2022/09/01 11:21,022345,802400080,022345,802400080,5689269.00,Yen,53977.88,US Dollar,ACH,0
2022/09/01 11:21,022345,802400080,0011402,8043E4E80,5689269.00,Yen,5689269.00,Yen,Credit Card,0
2022/09/01 11:26,022345,802400080,022345,802400080,688102.24,Yen,6528.48,US Dollar,ACH,0
2022/09/01 11:26,022345,802400080,0011402,8043E4E80,688102.24,Yen,688102.24,Yen,Wire,0
2022/09/01 11:29,015,8043E1560,015,8043E1560,70346976.66,Yen,70346976.66,Yen,Reinvestment,0
2022/09/01 11:03,0210261,80408C160,009665,8043FA910,3554.17,Yen,3554.17,Yen,Cheque,0
2022/09/01 11:29,0210261,80408C160,009665,8043FA910,16950.73,Yen,16950.73,Yen,Credit Card,0
2022/09/01 11:25,070,100428738,024,804400510,533038.00,Yen,533038.00,Yen,Cheque,0
2022/09/01 11:08,070,100428738,024,804400510,72252.35,Yen,72252.35,Yen,Cash,0
2022/09/01 11:17,019925,803DA9D60,0010813,804403960,6816.30,Yen,6816.30,Yen,Cheque,0
2022/09/01 11:28,019925,803DA9D60,0010813,804403960,6119.42,Yen,6119.42,Yen,Credit Card,0
2022/09/01 11:20,0210690,803F46FD0,019925,8044041B0,28353.67,Yen,28353.67,Yen,Cheque,0
2022/09/01 11:11,0210690,803F46FD0,019925,8044041B0,12903.09,Yen,12903.09,Yen,Credit Card,0
2022/09/01 11:08,015,804424950,015,804424950,1667551.14,Yen,1667551.14,Yen,Reinvestment,0
2022/09/01 11:21,0210690,804240930,0210690,804427B20,8174.81,Yen,8174.81,Yen,Cheque,0
2022/09/01 11:29,0210690,804240930,0210690,804427B20,27986.46,Yen,27986.46,Yen,Cash,0
2022/09/01 11:05,015,80443B0B0,015,80443B0B0,39865.34,Yen,39865.34,Yen,Reinvestment,0
2022/09/01 11:11,024,8036E70F0,0210261,804440D20,170914.66,Yen,170914.66,Yen,Cheque,0
2022/09/01 11:12,0210292,80446B530,0210292,80446B530,1018.04,Yen,1018.04,Yen,Reinvestment,0
2022/09/01 11:27,0010060,804447AB0,0010099,804479940,35161.17,Yen,35161.17,Yen,Cheque,0
2022/09/01 11:22,0010060,804447AB0,0010099,804479940,71692.99,Yen,71692.99,Yen,Cash,0
2022/09/01 11:12,0010060,804447AB0,0010099,804479940,8000.84,Yen,8000.84,Yen,ACH,0
2022/09/01 11:10,0311340,80446D3D0,0311340,80446D3D0,35178.22,Yen,35178.22,Yen,Reinvestment,0
2022/09/01 11:14,0010099,80448E3E0,0010099,80448E3E0,1653.59,Yen,1653.59,Yen,Reinvestment,0
2022/09/01 11:16,029467,803DB1850,021,80449CCB0,31942.78,Yen,31942.78,Yen,Cheque,0
2022/09/01 11:24,029467,803DB1850,021,80449CCB0,2510.47,Yen,2510.47,Yen,Credit Card,0
2022/09/01 11:03,0010060,80449FA00,0010060,80449FA00,1409.83,Yen,1409.83,Yen,Reinvestment,0
2022/09/01 11:16,009665,804032580,0011402,8044A1EE0,9263924.47,Yen,9263924.47,Yen,Cheque,0
2022/09/01 11:16,009665,804032580,0011402,8044A1EE0,457775.41,Yen,457775.41,Yen,Credit Card,0
2022/09/01 11:21,0010581,8044A7480,0010057,8044A7080,2427626.00,Yen,2427626.00,Yen,Cheque,0
2022/09/01 11:18,0010057,804443720,0010057,804443720,23586.21,Yen,23586.21,Yen,Reinvestment,0
2022/09/01 11:03,0311098,8044A8720,0010060,804494230,0.17,Yen,0.17,Yen,Cheque,0
2022/09/01 11:01,0011402,8044363D0,0011402,8044363D0,2241.08,Yen,2241.08,Yen,Reinvestment,0
2022/09/01 11:17,015,8044B1830,015,8044B1830,2417.05,Yen,2417.05,Yen,Reinvestment,0
2022/09/01 11:12,015,8038426B0,021,8044B62E0,1458548.30,Yen,1458548.30,Yen,Cheque,0
2022/09/01 11:20,015,8038426B0,021,8044B62E0,2137181.28,Yen,2137181.28,Yen,Credit Card,0
2022/09/01 11:25,015,8038426B0,021,8044B62E0,614640.58,Yen,614640.58,Yen,Cash,0
2022/09/01 11:00,015,8039C9DB0,0210261,8044BCA80,104611.98,Yen,104611.98,Yen,Cheque,0
2022/09/01 11:07,015,8039C9DB0,0210261,8044BCA80,36884.59,Yen,36884.59,Yen,Credit Card,0
2022/09/01 11:00,0210997,8044D7EF0,0210997,8044D7EF0,92290.01,Yen,92290.01,Yen,Reinvestment,0
2022/09/01 11:21,0311689,8044EAD50,0010060,8044E94A0,0.18,Yen,0.18,Yen,Cheque,0
2022/09/01 11:22,024,803A6D150,0010656,8044EFD20,1083870.96,Yen,1083870.96,Yen,Cheque,0
2022/09/01 11:02,015,8044F3DB0,015,8044F3DB0,2153374.29,Yen,2153374.29,Yen,Reinvestment,0
2022/09/01 11:09,009679,803EB88F0,0010581,8044FC820,203314.41,Yen,203314.41,Yen,Cheque,0
2022/09/01 11:07,009679,803EB88F0,0010581,8044FC820,20057.13,Yen,20057.13,Yen,Cash,0
2022/09/01 11:05,015,803A6D1A0,0210690,804506380,9107.89,Yen,9107.89,Yen,Cheque,0
2022/09/01 11:08,015,803A6D1A0,0210690,804506380,13654.08,Yen,13654.08,Yen,Credit Card,0
2022/09/01 11:14,029467,803F4E9C0,0010656,804512240,4260142.86,Yen,4260142.86,Yen,Cheque,0
2022/09/01 11:04,029467,803F4E9C0,0010656,804512240,14490683.83,Yen,14490683.83,Yen,Wire,0
2022/09/01 11:20,0010581,804512920,0010581,804512920,454807147.91,Yen,454807147.91,Yen,Reinvestment,0
2022/09/01 11:16,015,803147C90,0011687,804534270,8223984.95,Yen,8223984.95,Yen,Cheque,0
2022/09/01 11:24,015,803147C90,0011687,804534270,1945899.60,Yen,1945899.60,Yen,Credit Card,0
2022/09/01 11:04,015,803147C90,0011687,804534270,38911422.72,Yen,38911422.72,Yen,Cash,0
2022/09/01 11:28,015,803147C90,0011687,804534270,2106351.99,Yen,2106351.99,Yen,ACH,0
2022/09/01 11:16,0310145,804534020,0310145,804534020,64293.16,Yen,64293.16,Yen,Reinvestment,0
2022/09/01 11:01,009679,8044D40F0,0010656,80453B9D0,316998.85,Yen,316998.85,Yen,Cheque,0
2022/09/01 11:28,0010099,803F27670,0010099,803F27670,257330546.59,Yen,257330546.59,Yen,Reinvestment,0
2022/09/01 11:27,0010099,804559300,0010099,804559300,933.03,Yen,933.03,Yen,Reinvestment,0
2022/09/01 11:11,0210292,804568330,0210292,804568330,1847975.69,Yen,1847975.69,Yen,Reinvestment,0
2022/09/01 11:06,0010605,80456C8F0,0010605,80456C8F0,9543420.13,Yen,9543420.13,Yen,Reinvestment,0
2022/09/01 11:01,0210261,804580A70,0210261,804580A70,1142.68,Yen,1142.68,Yen,Reinvestment,0
2022/09/01 11:11,009679,804586090,009679,804586090,107140.01,Yen,107140.01,Yen,Reinvestment,0
2022/09/01 11:00,0010099,8045884C0,0010099,8045884C0,2094.39,Yen,2094.39,Yen,Reinvestment,0
2022/09/01 11:06,021,804350D50,0210972,80459DFA0,51440.33,Yen,51440.33,Yen,Cheque,0
2022/09/01 11:04,021,804350D50,0210972,80459DFA0,18184.27,Yen,18184.27,Yen,Credit Card,0
2022/09/01 11:23,009679,804154AE0,009665,8045A5020,308322.11,Yen,308322.11,Yen,Credit Card,0
2022/09/01 11:09,0011808,8045F9470,0011808,8045F9470,1717.24,Yen,1717.24,Yen,Reinvestment,0
2022/09/01 11:20,009665,803AB6170,0110057,804610010,4415.90,Yen,4415.90,Yen,Cheque,0
2022/09/01 11:28,009665,803AB6170,0110057,804610010,1245.98,Yen,1245.98,Yen,Cash,0
2022/09/01 11:11,009665,803AB6171,0110057,804610011,0.000320,Bitcoin,0.000320,Bitcoin,Bitcoin,0
2022/09/01 11:26,009665,803AB6170,0110057,804610010,1599.62,Yen,1599.62,Yen,ACH,0
2022/09/01 11:20,0210292,80457F010,0210292,80457F010,205560.42,Yen,205560.42,Yen,Reinvestment,0
2022/09/01 11:09,0210261,80457F5E0,0210261,80457F5E0,8431452.86,Yen,8431452.86,Yen,Reinvestment,0
2022/09/01 11:03,0011128,8045F4770,0011128,8045F4770,1655.01,Yen,1655.01,Yen,Reinvestment,0
2022/09/01 11:27,0210690,8044082D0,0210997,804631F50,15298.55,Yen,15298.55,Yen,Cheque,0
2022/09/01 11:17,0210690,8044082D0,0210997,804631F50,64186.48,Yen,64186.48,Yen,Credit Card,0
2022/09/01 11:26,0210690,804644E10,0210690,804644E10,1208.99,Yen,1208.99,Yen,Reinvestment,0
2022/09/01 11:15,015,80368FF60,0210292,804649EB0,213840.00,Yen,213840.00,Yen,Cheque,0
2022/09/01 11:14,015,80368FF60,0210292,804649EB0,57233.55,Yen,57233.55,Yen,Wire,0
2022/09/01 11:27,0210997,80464B5F0,0210997,80464B5F0,20344401.87,Yen,20344401.87,Yen,Reinvestment,0
2022/09/01 11:26,004503,802486F90,004503,802486F90,46045115.39,Yen,436860.68,US Dollar,ACH,0
2022/09/01 11:26,004503,802486F90,0010057,80464E540,46045115.39,Yen,46045115.39,Yen,Cheque,0
2022/09/01 11:14,004503,802486F90,004503,802486F90,12752261.81,Yen,120989.20,US Dollar,ACH,0
2022/09/01 11:14,004503,802486F90,0010057,80464E540,12752261.81,Yen,12752261.81,Yen,Credit Card,0
2022/09/01 11:24,015,803B1E660,019925,804658570,115007.04,Yen,115007.04,Yen,Cheque,0
2022/09/01 11:16,015,803B1E660,019925,804658570,119872.47,Yen,119872.47,Yen,Credit Card,0
2022/09/01 11:02,015,803B1E660,019925,804658570,154968.95,Yen,154968.95,Yen,ACH,0
2022/09/01 11:23,0210261,804620270,0210261,804620270,64682.23,Yen,64682.23,Yen,Reinvestment,0
2022/09/01 11:05,0010656,804638DB0,0010656,804638DB0,811856.33,Yen,811856.33,Yen,Reinvestment,0
2022/09/01 11:20,029467,80466A690,029467,80466A690,35013524.29,Yen,35013524.29,Yen,Reinvestment,0
2022/09/01 11:09,0110057,80456B590,0110057,80456B590,1874527.44,Yen,1874527.44,Yen,Reinvestment,0
2022/09/01 11:08,009665,803C32A60,015,8046741D0,1384284.39,Yen,1384284.39,Yen,Cheque,0
2022/09/01 11:15,0210292,803EB7E80,0011687,80467A200,43981.48,Yen,43981.48,Yen,Cheque,0
2022/09/01 11:08,0210292,803EB7E80,0011687,80467A200,11812.47,Yen,11812.47,Yen,ACH,0
2022/09/01 11:20,0210292,803EB7E80,0011687,80467A200,3752.88,Yen,3752.88,Yen,Wire,0
2022/09/01 11:23,039893,80467B3A0,039893,80467B3A0,462807.45,Yen,462807.45,Yen,Reinvestment,0
2022/09/01 11:03,0010813,8044DF4B0,0011808,80468BF90,7898.42,Yen,7898.42,Yen,Cheque,0
2022/09/01 11:18,0010813,8044DF4B0,0011808,80468BF90,16829.30,Yen,16829.30,Yen,Credit Card,0
2022/09/01 11:27,015,803B02D20,0010060,80468C880,83162.95,Yen,83162.95,Yen,Cheque,0
2022/09/01 11:12,015,803B02D20,0010060,80468C880,27175.39,Yen,27175.39,Yen,Cash,0
2022/09/01 11:29,0311960,80469D850,0311960,80469D850,2677576.33,Yen,2677576.33,Yen,Reinvestment,0
2022/09/01 11:02,0010605,8046A59E0,0010605,8046A59E0,1129.33,Yen,1129.33,Yen,Reinvestment,0
2022/09/01 11:13,015,803B4EB50,0010581,8046C2D60,364572.27,Yen,364572.27,Yen,Cheque,0
2022/09/01 11:12,0010060,8046C81D0,0010060,8046C81D0,2300.78,Yen,2300.78,Yen,Reinvestment,0
2022/09/01 11:14,0010099,8046D1010,0010099,8046D1010,28134401.04,Yen,28134401.04,Yen,Reinvestment,0
2022/09/01 11:25,0010605,80408C350,0010656,8046EFD40,13274544.27,Yen,13274544.27,Yen,Cheque,0
2022/09/01 11:09,0010605,80408C350,0010656,8046EFD40,1095830.05,Yen,1095830.05,Yen,Credit Card,0
2022/09/01 11:21,0010605,80408C350,0010656,8046EFD40,4328782.46,Yen,4328782.46,Yen,Cash,0
2022/09/01 11:01,0010605,80408C350,0010656,8046EFD40,3816643.02,Yen,3816643.02,Yen,ACH,0
2022/09/01 11:11,0010605,80408C350,0010656,8046EFD40,2701574.85,Yen,2701574.85,Yen,Wire,0
2022/09/01 11:25,070,100428738,0012019,8046F3F20,41294.68,Yen,41294.68,Yen,Cheque,0
2022/09/01 11:13,070,100428738,0012019,8046F3F20,174818.71,Yen,174818.71,Yen,Credit Card,0
2022/09/01 11:22,0010099,804371350,015,8046F6140,289276.40,Yen,289276.40,Yen,Cheque,0
2022/09/01 11:14,0010099,804371350,015,8046F6140,1123326.35,Yen,1123326.35,Yen,Credit Card,0
2022/09/01 11:18,0010099,804371350,015,8046F6140,355649.30,Yen,355649.30,Yen,Cash,0
2022/09/01 11:25,024,8039C7EC0,015,8046F83C0,13255.27,Yen,13255.27,Yen,Cheque,0
2022/09/01 11:02,024,8039C7EC1,015,8046F83C1,0.019220,Bitcoin,0.019220,Bitcoin,Bitcoin,0
2022/09/01 11:03,0111031,804564DA0,015,804701810,179481.98,Yen,179481.98,Yen,Cheque,0
2022/09/01 11:08,0111031,804564DA0,015,804701810,288051.16,Yen,288051.16,Yen,ACH,0
2022/09/01 11:28,0010656,8046F2F20,0010656,8046F2F20,2661159.94,Yen,2661159.94,Yen,Reinvestment,0
2022/09/01 11:26,070,100428738,0011838,804736550,65612.64,Yen,65612.64,Yen,Cheque,0
2022/09/01 11:27,070,100428738,0011838,804736550,364921.93,Yen,364921.93,Yen,Credit Card,0
2022/09/01 11:00,070,100428738,0011838,804736550,83395.23,Yen,83395.23,Yen,Cash,0
2022/09/01 11:29,009679,804715EA0,009679,804715EA0,2208.92,Yen,2208.92,Yen,Reinvestment,0
2022/09/01 11:16,0010060,8047477F0,0010060,8047477F0,5956797.80,Yen,5956797.80,Yen,Reinvestment,0
2022/09/01 11:24,015,80476E400,015,80476E400,35590.11,Yen,35590.11,Yen,Reinvestment,0
2022/09/01 11:24,070,100428738,0011402,80476E9F0,143695.59,Yen,143695.59,Yen,Cheque,0
2022/09/01 11:28,070,100428738,0011402,80476E9F0,107868.53,Yen,107868.53,Yen,Credit Card,0
2022/09/01 11:03,070,100428738,0011402,80476E9F0,72378.59,Yen,72378.59,Yen,Cash,0
2022/09/01 11:15,0010813,804317D50,0111312,804777D80,21934.09,Yen,21934.09,Yen,Cheque,0
2022/09/01 11:18,0010813,804317D50,0111312,804777D80,64295.37,Yen,64295.37,Yen,Credit Card,0
2022/09/01 11:00,0010581,807E3DDE0,0010581,807E3DDE0,1363.80,Yen,1363.80,Yen,Reinvestment,0
2022/09/01 11:02,009209,803983EF0,009209,803983EF0,59842880.76,Yen,3802691.44,Yuan,ACH,0
2022/09/01 11:02,009209,803983EF0,0111031,807E3E970,59842880.76,Yen,59842880.76,Yen,Cheque,0
2022/09/01 11:06,0012129,80969E4B0,0012129,80969E4B0,10041.55,Yen,10041.55,Yen,Reinvestment,0
2022/09/01 11:23,009679,809ACB660,009679,809ACB660,2154.64,Yen,2154.64,Yen,Reinvestment,0
2022/09/01 11:06,0212156,809ADA1E0,0212156,809ADA1E0,688.45,Yen,688.45,Yen,Reinvestment,0
2022/09/01 11:17,015,809AD2890,015,809AD2890,5724233.05,Yen,5724233.05,Yen,Reinvestment,0
2022/09/01 11:24,0111974,809AE4BE0,0111974,809AE4BE0,48227.72,Yen,48227.72,Yen,Reinvestment,0
2022/09/01 11:11,015,809AEE6F0,015,809AEE6F0,24102.20,Yen,24102.20,Yen,Reinvestment,0
2022/09/01 11:20,015,803EDDE50,0111031,804535DE0,31192.91,Yen,31192.91,Yen,Cheque,0
2022/09/01 11:27,0010581,8044B2790,024,809B04E00,544008.45,Yen,544008.45,Yen,Cheque,0
2022/09/01 11:22,0010581,8044B2790,024,809B04E00,264841.41,Yen,264841.41,Yen,Credit Card,0
2022/09/01 11:02,009665,809B057F0,009665,809B057F0,4865162.72,Yen,4865162.72,Yen,Reinvestment,0
2022/09/01 11:11,015,809B22860,015,809B22860,5529850.13,Yen,5529850.13,Yen,Reinvestment,0
2022/09/01 11:23,0310318,809ABAA70,0210997,809AB5B80,884744.34,Yen,884744.34,Yen,ACH,0
2022/09/01 11:27,0010813,8041705B0,0111812,80A51F6A0,2785304.91,Yen,2785304.91,Yen,Cheque,0
2022/09/01 11:28,0312097,80B1991F0,0312097,80B1991F0,462033.11,Yen,462033.11,Yen,Reinvestment,0
2022/09/01 11:11,015,80B19A810,015,80B19A810,276623.42,Yen,276623.42,Yen,Reinvestment,0
2022/09/01 11:26,070,100428738,0012129,803DDCE70,621001.97,Yen,621001.97,Yen,Cheque,0
2022/09/01 11:05,070,100428738,0012129,803DDCE70,400163.28,Yen,400163.28,Yen,Credit Card,0
2022/09/01 11:26,070,100428738,0012129,803DDCE70,166962.78,Yen,166962.78,Yen,Cash,0
2022/09/01 11:19,0010605,803F28880,0210292,80C3AC460,18231.15,Yen,18231.15,Yen,Cheque,0
2022/09/01 11:15,0010605,803F28880,0210292,80C3AC460,37484.06,Yen,37484.06,Yen,Credit Card,0
2022/09/01 11:10,015,804142280,0012129,80C3AED40,30255.37,Yen,30255.37,Yen,Cheque,0
2022/09/01 11:16,015,804142280,0012129,80C3AED40,18385.72,Yen,18385.72,Yen,Credit Card,0
2022/09/01 11:19,015,804142280,0012129,80C3AED40,29363.11,Yen,29363.11,Yen,Cash,0
2022/09/01 11:12,015,80452E040,0210185,80C3C5BC0,51642.57,Yen,51642.57,Yen,Cheque,0
2022/09/01 11:13,015,80452E040,0210185,80C3C5BC0,16509.24,Yen,16509.24,Yen,Credit Card,0
2022/09/01 11:15,0215266,80117DD90,0215266,80117DD90,29488816.80,Yen,279780.05,US Dollar,ACH,0
2022/09/01 11:15,0215266,80117DD90,0133132,80C3C7B00,29488816.80,Yen,29488816.80,Yen,Cheque,0
2022/09/01 11:01,0215266,80117DD90,0215266,80117DD90,53013011.15,Yen,502969.75,US Dollar,ACH,0
2022/09/01 11:01,0215266,80117DD90,0133132,80C3C7B00,53013011.15,Yen,53013011.15,Yen,Credit Card,0
2022/09/01 11:19,0111812,80C3CC1D0,0111812,80C3CC1D0,213505.15,Yen,213505.15,Yen,Reinvestment,0
2022/09/01 11:21,0210690,80C3D2F10,0210690,80C3D2F10,7795528.66,Yen,7795528.66,Yen,Reinvestment,0
2022/09/01 11:28,0210690,807E44830,0212032,80C3D5D90,27814.95,Yen,27814.95,Yen,Cheque,0
2022/09/01 11:29,0210690,807E44830,0212032,80C3D5D90,44375.09,Yen,44375.09,Yen,Credit Card,0
2022/09/01 11:29,0133132,80C3D3720,0133132,80C3D3720,1795.48,Yen,1795.48,Yen,Reinvestment,0
2022/09/01 11:13,0212048,80C3B2D40,0212048,80C3B2D40,212151.34,Yen,212151.34,Yen,Reinvestment,0
2022/09/01 11:16,0133132,80C3B3FA0,0133132,80C3B3FA0,1805.05,Yen,1805.05,Yen,Reinvestment,0
2022/09/01 11:13,0111974,809AFF660,0210997,80C3DD910,3160181.65,Yen,3160181.65,Yen,Credit Card,0
2022/09/01 11:11,0210997,804633E00,0111974,80C411480,25928.91,Yen,25928.91,Yen,Cheque,0
2022/09/01 11:15,0210997,804633E00,0111974,80C411480,151498.33,Yen,151498.33,Yen,Credit Card,0
2022/09/01 11:18,0210185,804162AA0,0011128,80C41B300,111220.52,Yen,111220.52,Yen,Cheque,0
2022/09/01 11:27,0210185,804162AA0,0011128,80C41B300,32690.04,Yen,32690.04,Yen,Credit Card,0
2022/09/01 11:01,0210319,80C41C750,0210319,80C41C750,1781.86,Yen,1781.86,Yen,Reinvestment,0
2022/09/01 11:09,0210972,80C424ED0,0210972,80C424ED0,429.39,Yen,429.39,Yen,Reinvestment,0
2022/09/01 11:25,0310497,80C3B0980,0210690,80C3AC7C0,7.28,Yen,7.28,Yen,Cheque,0
2022/09/01 11:15,0311218,80C42BA40,0212048,80C42B950,0.01,Yen,0.01,Yen,Cheque,0
2022/09/01 11:12,0010057,80C4465B0,0010057,80C4465B0,737711.36,Yen,737711.36,Yen,Reinvestment,0
2022/09/01 11:10,015,80C446BA0,015,80C446BA0,556662.97,Yen,556662.97,Yen,Reinvestment,0
2022/09/01 11:08,0210292,80C44FB00,0212156,80C4567E0,12577.00,Yen,12577.00,Yen,Cheque,0
2022/09/01 11:13,0011808,80C46BA00,0011808,80C46BA00,936597.64,Yen,936597.64,Yen,Reinvestment,0
2022/09/01 11:24,0311865,80C466000,009665,80C467560,0.12,Yen,0.12,Yen,Cheque,0
2022/09/01 11:25,0311063,80C474F60,0210997,80C4645E0,0.03,Yen,0.03,Yen,Cheque,0
2022/09/01 11:23,0210997,80C4645E0,0210997,80C4645E0,1767.37,Yen,1767.37,Yen,Reinvestment,0
2022/09/01 11:04,015,803853C70,0210972,80C48E480,7104924.68,Yen,7104924.68,Yen,Cheque,0
2022/09/01 11:07,015,803853C70,0210972,80C48E480,5688143.83,Yen,5688143.83,Yen,Cash,0
2022/09/01 11:25,009665,80C4A3170,009665,80C4A3170,148557.08,Yen,148557.08,Yen,Reinvestment,0
2022/09/01 11:14,0010099,80C4A91E0,0010099,80C4A91E0,70812.04,Yen,70812.04,Yen,Reinvestment,0
2022/09/01 11:28,0333678,80C4ABD60,0010656,80C4ABCC0,0.13,Yen,0.13,Yen,ACH,0
2022/09/01 11:12,0210690,804318830,0011808,80C4AAEB0,395233.57,Yen,395233.57,Yen,Cheque,0
2022/09/01 11:02,0210690,804318830,0011808,80C4AAEB0,65550.60,Yen,65550.60,Yen,Credit Card,0
2022/09/01 11:15,0210690,804318830,0011808,80C4AAEB0,19491.95,Yen,19491.95,Yen,ACH,0
2022/09/01 11:29,0012129,80C4B59F0,0012129,80C4B59F0,2042.73,Yen,2042.73,Yen,Reinvestment,0
2022/09/01 11:25,0111031,80C4B63E0,0111031,80C4B63E0,446535.37,Yen,446535.37,Yen,Reinvestment,0
2022/09/01 11:08,0011808,80457C800,0210319,80C4B8770,25092.30,Yen,25092.30,Yen,Cheque,0
2022/09/01 11:02,0011808,80457C800,0210319,80C4B8770,7756.03,Yen,7756.03,Yen,Credit Card,0
2022/09/01 11:23,0010060,803F5FB70,0011687,80C4B4330,58118.28,Yen,58118.28,Yen,Cheque,0
2022/09/01 11:20,0010060,803F5FB70,0011687,80C4B4330,12573.50,Yen,12573.50,Yen,Credit Card,0
2022/09/01 11:09,0010656,809AE0250,0210319,80C4CDE20,10036.25,Yen,10036.25,Yen,Cheque,0
2022/09/01 11:11,0010656,809AE0250,0210319,80C4CDE20,34017.96,Yen,34017.96,Yen,ACH,0
2022/09/01 11:24,0011808,8046A5540,019925,80C4DD2A0,4485043.37,Yen,4485043.37,Yen,Cheque,0
2022/09/01 11:22,0011808,8046A5540,019925,80C4DD2A0,2337974.99,Yen,2337974.99,Yen,Credit Card,0
2022/09/01 11:18,0011808,8046A5540,019925,80C4DD2A0,1728215.27,Yen,1728215.27,Yen,Cash,0
2022/09/01 11:11,0011808,8046A5540,019925,80C4DD2A0,1593766.35,Yen,1593766.35,Yen,Wire,0
2022/09/01 11:04,0011402,80C4BDFE0,0011402,80C4BDFE0,31128.84,Yen,31128.84,Yen,Reinvestment,0
2022/09/01 11:18,015,80C4F3D20,015,80C4F3D20,26593.79,Yen,26593.79,Yen,Reinvestment,0
2022/09/01 11:24,0310060,80C42AD50,0212032,80C429DB0,0.01,Yen,0.01,Yen,ACH,0
2022/09/01 11:07,0210690,803EF8310,0011402,80CE115F0,205534.12,Yen,205534.12,Yen,Cheque,0
2022/09/01 11:27,0210690,803EF8310,0011402,80CE115F0,68551.39,Yen,68551.39,Yen,Credit Card,0
2022/09/01 11:24,0011402,80CE115F0,0011402,80CE115F0,1082.90,Yen,1082.90,Yen,Reinvestment,0
2022/09/01 11:29,024,80DB44450,024,80DB44450,28615.44,Yen,28615.44,Yen,Reinvestment,0
2022/09/01 11:24,0212156,80E800130,0212156,80E800130,1954.21,Yen,1954.21,Yen,Reinvestment,0
2022/09/01 11:16,0212156,80E8011F0,0212156,80E8011F0,1887.64,Yen,1887.64,Yen,Reinvestment,0
2022/09/01 11:00,021,80E91FD60,021,80E91FD60,698.85,Yen,698.85,Yen,Reinvestment,0
2022/09/01 11:17,0133313,80E927F40,0133313,80E927F40,103374.59,Yen,103374.59,Yen,Reinvestment,0
2022/09/01 11:25,0133313,80E927F40,0133313,80E927F40,744.87,Yen,744.87,Yen,Reinvestment,0
2022/09/01 11:09,0210972,80E932460,0210972,80E932460,11416181.69,Yen,11416181.69,Yen,Reinvestment,0
2022/09/01 11:26,0339819,80E93C1A0,0339819,80E93C1A0,517166.81,Yen,517166.81,Yen,Reinvestment,0
2022/09/01 11:29,0210972,80468CCC0,009665,80F5789D0,1410898.67,Yen,1410898.67,Yen,Cheque,0
2022/09/01 11:02,0210972,80468CCC0,009665,80F5789D0,1603361.83,Yen,1603361.83,Yen,Credit Card,0
2022/09/01 11:11,0210972,80468CCC0,009665,80F5789D0,176170.51,Yen,176170.51,Yen,Cash,0
2022/09/01 11:01,0210972,80468CCC0,009665,80F5789D0,363881.79,Yen,363881.79,Yen,Wire,0
2022/09/01 11:13,021,803A1D440,019925,80F5780C0,8692.75,Yen,8692.75,Yen,Cheque,0
2022/09/01 11:02,021,803A1D440,019925,80F5780C0,2912.44,Yen,2912.44,Yen,Credit Card,0
2022/09/01 11:12,021,803A1D440,019925,80F5780C0,357.13,Yen,357.13,Yen,ACH,0
2022/09/01 11:13,009679,80C4A46C0,019925,8100D6880,185100341.41,Yen,185100341.41,Yen,Cheque,0
2022/09/01 11:27,015,80383C900,0010099,81240B340,5699872.62,Yen,5699872.62,Yen,Cheque,0
2022/09/01 11:01,015,80383C900,0010099,81240B340,1443226.57,Yen,1443226.57,Yen,Credit Card,0
2022/09/01 11:16,015,80383C900,0010099,81240B340,900847.28,Yen,900847.28,Yen,Cash,0
2022/09/01 11:01,015,80383C900,0010099,81240B340,1435570.85,Yen,1435570.85,Yen,ACH,0
2022/09/01 11:10,015,80383C900,0010099,81240B340,135242.18,Yen,135242.18,Yen,Wire,0
2022/09/01 11:01,0339809,8145A2B40,0339809,8145A2B40,6109151.75,Yen,6109151.75,Yen,Reinvestment,0
2022/09/01 11:14,0010060,803B144B0,0212204,8145A7CF0,1311360426.14,Yen,1311360426.14,Yen,Cheque,0
2022/09/01 11:05,0010060,803B144B0,0212204,8145A7CF0,2701963.92,Yen,2701963.92,Yen,Credit Card,0
2022/09/01 11:03,0010060,803B144B0,0212204,8145A7CF0,516082881.58,Yen,516082881.58,Yen,Cash,0
2022/09/01 11:20,0010060,803B144B0,0212204,8145A7CF0,29903575.52,Yen,29903575.52,Yen,ACH,0
2022/09/01 11:05,021,80443AA30,0011687,8145C3AC0,214463.75,Yen,214463.75,Yen,Cheque,0
2022/09/01 11:25,021,80443AA30,0011687,8145C3AC0,18779.65,Yen,18779.65,Yen,Credit Card,0
2022/09/01 11:26,021,80443AA30,0011687,8145C3AC0,18666.54,Yen,18666.54,Yen,Cash,0
2022/09/01 11:16,021,80443AA30,0011687,8145C3AC0,9060.90,Yen,9060.90,Yen,ACH,0
2022/09/01 11:03,0011838,8145F1840,0011838,8145F1840,1153.42,Yen,1153.42,Yen,Reinvestment,0
2022/09/01 11:12,024,8145993D0,024,8145993D0,3345988.46,Yen,3345988.46,Yen,Reinvestment,0
2022/09/01 11:29,0311895,8145CDE70,0311895,8145CDE70,560088.82,Yen,560088.82,Yen,Reinvestment,0
